Temperature_C;Humidity_pct;Soil_moisture_pct;Reference_ET_mm;Evapotranspiration_mm;Crop_Coefficient;Crop_stage;Nitrogen_mg_kg;Phosphorus_mg_kg;Potassium_mg_kg;Solar_Radiation_ghi;Wind_Speed;Days_planted;pH;Irrigation;Fertilization;Energy
31.01;89.44;60.29;5.35;6.83;0.85;Mid stage;104;101;126;88.42;2.14;94;4.74;NO;SI;SI
27.34;85.26;67.53;1.73;8.08;1.41;Mid stage;99;61;98;572.42;2.52;94;2.84;NO;SI;SI
29.17;61.22;69.72;8.84;3.68;0.9;Mid stage;76;94;53;576.7;4.19;94;2.34;NO;SI;SI
25.71;79.84;44.03;3.2;3.22;1.12;Mid stage;99;81;86;96.48;3.83;94;2.22;SI;SI;NO
31.73;60.98;25.97;5.68;4.09;1.49;Mid stage;113;74;107;677.94;1.4;94;4.15;SI;SI;SI
26.24;77.38;42.15;3.01;8.31;0.82;Mid stage;102;59;114;436.41;2.52;94;4.73;SI;SI;NO
18.64;80.98;54.69;9.45;8.2;1.44;Mid stage;109;86;72;310.32;2.43;94;4.26;SI;SI;SI
20.77;82.22;39.65;9.15;2.32;1.43;Mid stage;65;67;40;591.81;2.73;94;6.99;SI;SI;SI
23.67;92.44;27.79;1.05;4.95;1.22;Mid stage;61;52;48;398.15;2.55;94;6.31;SI;SI;SI
26.42;70.4;59.68;4.01;3.9;1.37;Mid stage;102;76;102;668.94;2.78;94;3.42;SI;SI;NO
28.81;89.56;60.09;0.98;4.23;0.96;Mid stage;89;109;75;503.71;1.49;94;2.68;NO;SI;SI
23.78;75.83;43.94;9.45;4.73;1.13;Mid stage;75;75;106;606.19;3.04;94;6.46;SI;NO;NO
27.94;83.34;46.89;0.63;6.91;1.46;Mid stage;110;45;50;375.82;2.81;94;3.41;SI;SI;SI
29.06;88.28;41.79;1.63;6.96;1.18;Mid stage;89;70;88;550.65;2.23;94;3.02;SI;SI;SI
22.44;85.34;57.36;7.75;6.61;1.49;Mid stage;86;105;71;34.31;2.52;94;2.91;SI;SI;SI
31.71;87.84;63.45;1.04;1.84;1.2;Mid stage;94;43;85;43.01;1.81;94;2.51;NO;SI;SI
27.1;82.26;12.12;9.01;6.68;1.0;Mid stage;112;90;123;148.14;2.63;94;2.15;SI;SI;SI
30.33;88.03;68.47;8.51;1.53;1.17;Mid stage;110;94;102;504.0;1.21;94;4.07;NO;SI;SI
25.78;91.82;31.96;2.58;9.91;1.03;Mid stage;81;73;123;322.49;1.93;94;6.43;SI;NO;SI
28.38;91.65;35.15;5.07;6.8;1.0;Mid stage;80;83;139;53.23;4.08;94;6.86;SI;SI;SI
28.79;71.48;33.33;0.1;0.18;1.25;Mid stage;115;57;46;311.21;1.74;94;6.86;SI;SI;SI
30.72;94.02;60.97;7.95;3.92;1.45;Mid stage;86;92;96;535.22;1.61;94;2.88;NO;SI;SI
20.1;62.02;54.73;1.1;0.84;0.97;Mid stage;97;69;123;501.76;3.53;94;2.2;SI;SI;SI
25.82;81.57;22.38;6.9;4.85;1.06;Mid stage;84;100;99;169.96;3.15;94;2.73;SI;SI;SI
24.0;77.33;35.67;9.71;3.68;0.93;Mid stage;89;82;100;482.06;2.37;94;5.99;SI;SI;NO
30.92;68.07;12.16;8.93;0.25;0.88;Mid stage;109;106;121;382.16;2.45;94;2.92;SI;SI;SI
19.47;78.73;58.58;5.93;8.55;1.07;Mid stage;112;53;102;725.17;3.74;94;2.95;SI;SI;SI
31.76;62.31;25.7;1.0;0.28;1.44;Mid stage;90;87;66;712.94;3.78;94;4.48;SI;SI;SI
30.26;79.38;16.82;1.45;6.03;1.13;Mid stage;76;54;42;86.68;3.34;94;6.13;SI;SI;SI
19.03;89.91;50.33;8.97;8.67;1.12;Mid stage;72;107;128;665.4;4.05;94;2.84;SI;SI;SI
24.87;64.93;24.71;4.07;0.63;1.47;Mid stage;103;83;129;96.81;3.51;94;3.57;SI;SI;NO
28.05;71.39;43.84;6.63;0.62;1.48;Mid stage;71;55;80;24.89;3.5;94;5.3;SI;SI;SI
28.33;82.09;21.35;3.22;7.05;1.16;Mid stage;78;57;124;205.02;1.92;94;2.75;SI;SI;SI
30.69;72.58;57.83;0.98;5.85;1.28;Mid stage;98;45;114;487.8;4.11;94;5.26;SI;SI;SI
29.2;74.53;68.95;1.01;3.69;1.24;Mid stage;94;79;91;511.43;4.03;94;5.7;NO;SI;SI
22.35;71.85;18.24;1.05;2.11;1.06;Mid stage;79;88;58;335.94;3.46;94;6.5;SI;SI;NO
24.98;76.89;60.8;1.02;8.61;1.41;Mid stage;69;105;101;123.82;2.84;94;5.72;NO;SI;NO
27.83;73.06;40.41;6.21;5.82;1.16;Mid stage;92;57;111;707.83;1.99;94;3.68;SI;SI;NO
19.94;65.05;14.98;6.62;7.27;1.26;Mid stage;72;45;44;335.57;1.13;94;4.7;SI;SI;SI
20.72;66.96;42.24;1.06;3.39;1.1;Mid stage;103;82;73;337.32;3.01;94;5.46;SI;SI;SI
24.73;62.77;39.95;0.41;3.8;0.83;Mid stage;78;62;47;607.85;2.02;94;3.32;SI;SI;NO
22.18;76.37;63.7;0.69;0.08;1.04;Mid stage;63;87;81;148.4;2.2;94;3.61;NO;SI;NO
30.08;89.59;31.74;0.48;1.99;1.01;Mid stage;103;55;42;345.46;3.62;94;6.51;SI;SI;SI
26.21;63.17;55.94;0.38;4.86;0.89;Mid stage;106;53;102;404.27;3.29;94;5.12;SI;SI;NO
22.88;83.06;19.67;1.02;1.81;0.9;Mid stage;112;45;82;463.85;3.76;94;6.01;SI;SI;SI
29.88;74.71;34.53;6.27;5.75;1.43;Mid stage;64;65;68;122.56;2.71;94;2.2;SI;SI;SI
29.27;90.5;43.28;5.12;5.87;1.27;Mid stage;71;52;65;12.35;3.51;94;6.35;SI;SI;SI
31.98;72.72;22.53;6.05;6.89;1.11;Mid stage;64;60;96;528.52;3.53;94;3.99;SI;SI;SI
29.86;84.31;23.47;1.72;4.74;1.37;Mid stage;83;67;65;46.11;2.79;94;4.8;SI;SI;SI
23.8;73.97;26.23;0.6;7.49;1.03;Mid stage;117;68;126;715.58;1.96;94;2.2;SI;SI;NO
19.78;78.97;55.08;1.09;6.86;1.01;Mid stage;85;105;89;240.81;2.52;94;6.87;SI;SI;SI
29.77;87.12;66.72;5.06;4.66;1.41;Mid stage;105;62;93;493.11;1.81;94;6.5;NO;SI;SI
18.84;93.87;19.38;6.88;7.67;1.13;Mid stage;86;66;133;547.62;3.38;94;5.57;SI;SI;SI
22.9;64.72;43.78;9.37;1.11;0.87;Mid stage;61;88;102;404.79;2.03;94;5.78;SI;SI;NO
30.88;78.52;20.53;0.1;1.27;0.81;Mid stage;66;82;130;256.91;4.07;94;4.09;SI;SI;SI
31.45;64.63;15.15;4.03;8.91;1.32;Mid stage;81;43;102;81.46;2.25;94;2.15;SI;SI;SI
26.97;61.07;14.29;1.81;1.19;1.26;Mid stage;80;61;101;712.28;4.06;94;4.44;SI;SI;NO
27.64;86.18;36.88;1.07;0.01;1.35;Mid stage;90;104;101;484.97;3.68;94;4.12;SI;SI;SI
18.59;94.41;36.67;5.81;5.75;0.8;Mid stage;95;44;128;288.22;2.18;94;3.98;SI;SI;SI
25.2;80.84;50.52;9.74;3.49;1.0;Mid stage;90;75;59;110.91;1.44;94;2.13;SI;SI;SI
25.66;62.54;34.62;3.29;0.39;1.27;Mid stage;68;101;136;713.99;1.89;94;2.88;SI;SI;NO
22.76;62.16;25.32;9.84;4.66;1.28;Mid stage;116;94;81;270.22;2.09;94;5.42;SI;SI;NO
18.96;71.01;17.59;9.66;4.3;1.14;Mid stage;71;106;63;20.2;1.08;94;6.0;SI;SI;SI
21.2;73.33;45.13;4.59;5.68;0.86;Mid stage;96;70;93;612.94;1.36;94;4.55;SI;SI;NO
23.01;60.14;24.61;4.85;5.81;1.09;Mid stage;110;88;52;636.07;1.84;94;4.63;SI;SI;NO
24.09;89.49;33.88;1.08;0.21;1.19;Mid stage;62;48;136;340.84;3.84;94;3.0;SI;SI;SI
26.27;76.4;13.02;4.5;0.51;1.49;Mid stage;103;56;118;224.38;3.41;94;2.21;SI;SI;NO
28.11;94.85;26.44;6.31;5.07;1.1;Mid stage;75;70;81;354.83;2.21;94;6.53;SI;SI;SI
22.45;90.95;49.76;8.11;2.18;1.26;Mid stage;106;107;89;141.63;1.0;94;5.31;SI;SI;SI
22.61;77.53;19.14;2.48;8.46;1.39;Mid stage;69;63;68;349.75;1.32;94;5.07;SI;SI;NO
18.28;81.95;50.36;0.3;1.89;1.11;Mid stage;68;87;96;645.7;1.55;94;2.51;SI;SI;SI
18.57;71.01;61.9;8.13;4.77;0.91;Mid stage;63;51;79;726.06;3.62;94;6.68;NO;SI;SI
21.61;70.62;62.42;8.88;3.45;1.35;Mid stage;80;85;129;351.26;3.95;94;6.29;NO;NO;NO
28.36;64.56;21.13;2.21;2.67;1.46;Mid stage;85;76;113;409.9;3.33;94;2.02;SI;SI;SI
26.8;79.09;39.11;3.4;4.45;1.28;Mid stage;113;68;116;646.66;3.36;94;4.83;SI;SI;NO
28.78;62.86;63.89;1.06;4.83;1.23;Mid stage;60;81;53;522.78;1.12;94;6.75;NO;SI;SI
28.76;75.64;54.34;0.42;7.32;1.42;Mid stage;69;47;77;24.2;2.93;94;6.28;SI;SI;SI
29.99;71.26;62.25;9.91;4.95;1.45;Mid stage;110;100;131;579.43;2.06;94;6.6;NO;NO;SI
28.08;87.67;34.44;4.42;0.84;0.99;Mid stage;64;93;112;495.84;1.18;94;4.41;SI;SI;SI
31.71;73.35;40.94;0.84;2.22;1.38;Mid stage;66;73;81;571.07;2.84;94;4.98;SI;SI;SI
30.58;91.55;63.92;6.41;1.26;0.95;Mid stage;70;86;102;54.25;2.89;94;6.64;NO;NO;SI
26.21;66.63;36.88;6.47;2.8;0.96;Mid stage;70;57;80;595.26;3.55;100;5.88;SI;SI;NO
26.23;92.57;50.87;1.05;5.35;1.08;Mid stage;92;45;73;281.12;2.29;100;4.06;SI;SI;SI
18.48;80.77;36.63;1.08;5.35;0.97;Mid stage;110;81;40;59.8;3.19;100;3.66;SI;SI;SI
31.98;64.21;53.06;6.37;1.94;1.35;Mid stage;99;98;55;70.01;3.54;100;3.36;SI;SI;SI
19.84;77.58;47.57;1.67;3.68;1.2;Mid stage;63;48;78;533.3;3.52;100;3.47;SI;SI;SI
28.36;69.38;37.61;9.24;1.09;1.48;Mid stage;81;68;75;714.31;2.4;100;3.41;SI;SI;SI
29.49;86.22;43.84;0.81;1.34;1.05;Mid stage;79;70;59;338.95;2.68;100;5.22;SI;SI;SI
23.22;82.8;46.69;2.81;5.68;1.33;Mid stage;73;40;78;632.59;1.84;100;4.79;SI;SI;SI
20.76;62.2;62.99;8.33;2.85;1.42;Mid stage;81;80;137;618.47;3.33;100;2.84;NO;SI;SI
19.38;74.61;51.26;7.92;2.73;1.24;Mid stage;112;65;117;179.21;1.91;100;2.09;SI;SI;SI
28.48;91.05;53.4;1.07;5.4;1.28;Mid stage;68;79;76;190.76;2.17;100;3.14;SI;SI;SI
24.34;74.27;68.26;5.9;2.23;1.09;Mid stage;70;46;104;506.26;1.56;100;2.73;NO;SI;NO
27.99;86.03;15.92;6.04;1.54;1.14;Mid stage;118;43;80;413.78;1.3;100;3.06;SI;SI;SI
30.82;63.97;22.88;9.84;2.76;1.21;Mid stage;102;84;50;396.56;1.26;100;4.68;SI;SI;SI
20.05;90.34;30.45;4.88;7.87;0.95;Mid stage;89;78;79;601.65;1.48;100;6.67;SI;SI;SI
30.87;77.59;66.87;6.16;7.88;0.84;Mid stage;89;82;58;83.94;1.73;100;5.76;NO;SI;SI
23.76;93.17;25.26;0.61;8.27;0.85;Mid stage;99;102;84;482.39;1.56;100;5.81;SI;SI;SI
22.27;78.81;44.78;5.72;1.75;1.46;Mid stage;62;63;78;350.0;2.32;100;4.14;SI;SI;NO
31.2;86.92;18.83;9.39;6.03;1.22;Mid stage;60;44;43;447.07;3.06;100;6.41;SI;SI;SI
31.87;94.02;27.7;1.04;4.43;0.8;Mid stage;72;106;139;104.3;2.77;100;5.72;SI;SI;SI
20.78;85.53;28.01;1.01;2.38;0.88;Mid stage;118;84;118;163.55;3.2;100;6.25;SI;NO;SI
27.2;80.2;53.09;2.17;5.8;1.35;Mid stage;72;97;122;744.99;3.76;100;4.9;SI;SI;SI
19.49;72.83;18.31;9.55;5.49;1.03;Mid stage;70;103;121;237.57;1.34;100;2.02;SI;SI;SI
27.11;61.49;55.91;3.5;1.31;1.3;Mid stage;76;67;45;176.47;3.55;100;5.88;SI;SI;NO
29.58;75.14;29.61;1.51;6.85;1.31;Mid stage;98;41;113;484.33;2.88;100;3.49;SI;SI;SI
27.58;74.44;54.54;5.87;8.2;1.31;Mid stage;85;86;91;301.99;2.24;100;4.02;SI;SI;NO
23.84;88.81;33.26;1.05;2.79;0.82;Mid stage;87;95;119;638.08;2.55;100;2.09;SI;SI;SI
23.36;66.62;36.73;5.5;9.02;0.99;Mid stage;89;60;114;526.58;2.17;100;6.79;SI;NO;NO
23.5;85.99;19.3;8.14;0.33;1.01;Mid stage;61;48;78;240.65;3.72;100;3.87;SI;SI;SI
26.26;61.31;18.2;9.31;0.76;0.88;Mid stage;108;56;70;601.42;3.18;100;3.88;SI;SI;NO
30.34;91.02;43.43;3.56;4.17;1.11;Mid stage;65;61;45;230.02;2.18;100;2.75;SI;SI;SI
31.01;83.38;48.95;9.23;6.88;1.44;Mid stage;88;74;115;448.32;2.05;100;4.1;SI;SI;SI
18.75;74.79;17.34;6.38;5.27;0.87;Mid stage;78;77;62;679.27;3.13;100;5.95;SI;SI;SI
20.54;69.29;20.09;6.78;8.78;0.94;Mid stage;88;43;127;521.57;1.69;100;5.97;SI;SI;SI
19.57;66.45;13.88;3.85;5.02;1.12;Mid stage;62;51;65;630.3;1.15;100;6.14;SI;SI;SI
20.71;80.5;21.42;6.04;7.05;1.08;Mid stage;73;40;61;457.89;2.5;100;5.74;SI;SI;SI
22.85;74.36;24.91;2.12;3.47;1.28;Mid stage;78;69;111;725.71;1.34;100;2.89;SI;SI;NO
25.09;86.01;52.06;2.55;4.05;0.94;Mid stage;63;91;89;167.1;1.28;100;3.04;SI;SI;SI
26.81;91.74;15.78;9.2;2.44;1.08;Mid stage;72;62;57;128.74;2.6;100;3.5;SI;SI;SI
28.25;70.35;51.87;8.78;2.29;1.37;Mid stage;81;66;134;434.11;1.13;100;5.63;SI;SI;SI
30.46;82.75;35.52;9.4;4.98;1.23;Mid stage;69;93;114;313.87;1.45;100;5.88;SI;SI;SI
31.85;74.8;20.29;5.27;6.04;1.13;Mid stage;89;69;41;220.24;3.5;100;5.11;SI;SI;SI
27.28;61.5;68.98;7.29;3.32;1.2;Mid stage;83;79;113;588.95;2.87;100;3.67;NO;SI;NO
29.84;81.54;41.25;5.05;3.62;1.17;Mid stage;93;95;48;125.47;2.16;100;4.82;SI;SI;SI
28.89;72.73;29.06;2.75;0.26;1.19;Mid stage;68;47;45;556.05;1.62;100;5.16;SI;SI;SI
22.31;60.48;15.22;0.78;4.8;0.81;Mid stage;67;107;114;284.71;1.98;100;2.44;SI;SI;NO
30.26;76.53;30.23;1.01;0.53;1.48;Mid stage;89;84;133;714.62;3.25;100;3.92;SI;SI;SI
18.6;63.21;47.52;0.77;4.95;0.84;Mid stage;69;47;86;504.84;1.8;100;5.97;SI;SI;SI
18.01;81.99;26.26;8.6;4.36;1.03;Mid stage;111;53;96;647.53;4.12;100;5.79;SI;SI;SI
21.83;78.43;45.02;8.25;5.05;1.48;Mid stage;108;106;99;70.38;3.65;100;2.82;SI;SI;NO
24.47;77.51;28.14;9.71;2.72;1.19;Mid stage;111;46;72;570.56;4.0;100;4.41;SI;SI;NO
26.94;92.79;14.58;1.62;8.23;1.12;Mid stage;91;47;137;150.11;1.06;100;4.22;SI;SI;SI
19.42;90.81;35.96;9.28;7.66;1.28;Mid stage;87;45;53;151.81;1.41;100;6.77;SI;SI;SI
27.42;84.99;32.68;8.41;4.51;0.86;Mid stage;117;84;61;160.29;4.14;100;4.15;SI;SI;SI
29.23;80.21;26.26;8.13;5.51;1.39;Mid stage;106;76;66;125.94;3.84;100;4.83;SI;SI;SI
20.59;68.83;42.68;7.56;5.49;1.2;Mid stage;96;73;48;191.22;3.63;100;4.83;SI;SI;SI
23.81;60.29;34.6;2.24;2.18;1.45;Mid stage;109;93;69;11.55;1.42;100;6.07;SI;SI;NO
25.28;64.19;67.1;7.24;1.44;1.49;Mid stage;71;65;98;192.98;3.79;100;6.98;NO;SI;NO
24.33;71.21;48.03;1.2;8.01;1.45;Mid stage;106;52;106;505.4;1.22;100;2.33;SI;SI;NO
29.2;66.89;32.77;9.46;0.04;1.5;Mid stage;66;95;63;165.91;2.5;100;5.95;SI;SI;SI
31.45;79.95;24.43;0.22;8.18;1.06;Mid stage;89;84;42;22.56;3.9;100;3.56;SI;SI;SI
29.19;78.72;50.58;4.84;6.24;1.21;Mid stage;69;41;125;464.42;4.03;100;5.8;SI;SI;SI
19.09;73.64;65.37;9.97;6.59;1.45;Mid stage;74;100;99;314.7;2.54;100;3.27;NO;SI;SI
29.27;88.02;48.37;8.75;1.65;0.94;Mid stage;112;82;131;677.94;3.58;100;2.67;SI;SI;SI
18.93;85.59;60.11;4.29;7.99;0.85;Mid stage;90;93;65;142.36;3.71;100;4.36;NO;SI;SI
21.3;84.08;51.69;5.38;7.15;1.11;Mid stage;114;58;104;32.23;3.5;100;3.33;SI;SI;SI
20.14;77.59;66.94;5.78;5.36;1.39;Mid stage;119;107;59;706.19;3.84;100;3.65;NO;SI;SI
20.77;61.52;35.62;9.19;8.1;0.88;Mid stage;85;42;43;467.15;2.74;100;2.4;SI;SI;SI
25.4;74.98;56.82;6.57;4.91;0.88;Mid stage;64;78;85;204.84;2.67;100;3.59;SI;SI;NO
27.4;77.47;41.53;7.35;6.27;0.99;Mid stage;85;48;139;330.65;3.63;100;5.4;SI;SI;NO
24.58;75.67;14.87;4.62;7.44;1.33;Mid stage;77;108;106;221.69;2.65;100;2.34;SI;SI;NO
31.44;60.16;12.77;7.27;2.08;1.35;Mid stage;79;82;107;65.07;2.89;100;2.47;SI;SI;SI
21.36;82.84;36.66;1.09;3.1;1.04;Mid stage;107;70;105;582.21;4.19;100;2.44;SI;SI;SI
28.68;69.01;50.28;4.23;7.26;1.28;Mid stage;103;57;113;605.37;2.31;100;4.96;SI;SI;SI
30.18;61.56;62.07;1.08;3.35;0.96;Mid stage;105;102;136;461.15;3.94;100;5.24;NO;SI;SI
25.87;77.62;13.89;6.04;0.59;0.93;Mid stage;76;108;93;549.29;2.28;100;2.99;SI;SI;NO
24.39;92.22;66.63;5.11;0.74;1.13;Mid stage;92;62;130;663.86;3.33;100;3.82;NO;SI;SI
26.35;61.03;63.32;4.58;6.98;1.14;Mid stage;83;86;43;133.55;1.73;100;2.22;NO;SI;NO
24.0;60.48;62.67;6.38;5.45;1.17;Mid stage;93;46;103;597.49;2.08;100;5.84;NO;SI;NO
25.77;80.57;49.28;4.72;8.32;0.83;Mid stage;100;65;71;538.89;1.05;100;3.43;SI;SI;SI
23.84;79.0;39.07;4.22;2.69;1.09;Mid stage;83;96;78;521.62;3.17;100;2.63;SI;SI;NO
23.61;60.55;58.63;1.08;3.86;1.33;Mid stage;78;100;68;645.31;2.28;100;2.66;SI;SI;NO
27.73;63.61;23.96;5.44;6.96;0.99;Mid stage;105;109;44;736.77;1.62;100;5.94;SI;SI;NO
19.3;89.27;28.95;8.58;6.86;0.85;Mid stage;105;100;90;143.66;2.44;100;3.1;SI;SI;SI
20.33;75.84;22.02;5.57;5.94;1.06;Mid stage;93;82;103;83.5;3.33;100;2.31;SI;SI;SI
29.92;64.35;69.88;2.56;1.14;1.2;Mid stage;96;46;49;686.78;3.12;100;6.17;NO;SI;SI
28.8;65.46;23.15;1.04;5.21;1.4;Mid stage;77;82;80;191.63;2.56;100;3.82;SI;SI;SI
21.94;81.4;52.64;9.7;8.69;1.1;Mid stage;64;75;56;157.94;1.61;100;6.92;SI;SI;SI
23.28;71.5;38.8;1.57;2.38;0.89;Mid stage;85;92;118;48.94;3.63;100;3.72;SI;SI;NO
30.96;60.9;13.93;9.74;6.3;1.16;Mid stage;80;64;130;319.0;3.74;100;2.39;SI;SI;SI
29.45;82.26;16.71;2.18;1.43;1.05;Mid stage;116;56;135;525.67;1.85;100;3.71;SI;SI;SI
26.6;61.13;65.91;6.26;5.43;1.37;Mid stage;98;69;123;446.48;1.56;100;5.6;NO;SI;NO
21.1;63.86;55.18;1.02;0.48;1.16;Mid stage;99;105;86;77.52;2.11;100;2.93;SI;SI;NO
18.62;65.56;43.67;6.21;0.83;0.93;Mid stage;68;70;124;87.01;1.92;100;5.57;SI;SI;SI
24.04;65.01;24.15;2.34;7.96;0.82;Mid stage;95;108;115;425.68;3.67;100;3.39;SI;SI;NO
27.42;86.65;12.37;2.92;8.11;0.91;Mid stage;73;96;89;724.41;1.99;100;6.71;SI;SI;SI
29.6;63.27;56.81;7.47;5.84;1.31;Mid stage;113;96;50;114.4;3.85;100;5.52;SI;SI;SI
29.94;65.2;30.11;0.82;2.89;1.49;Mid stage;98;59;61;309.75;2.79;100;2.95;SI;SI;SI
18.46;75.65;24.41;0.65;5.06;1.31;Mid stage;83;97;111;386.98;1.25;100;4.21;SI;SI;SI
21.42;64.9;21.99;3.1;7.07;1.28;Mid stage;86;90;84;492.66;4.16;100;5.76;SI;SI;NO
22.75;86.14;58.91;2.06;7.48;0.94;Mid stage;68;91;40;78.8;2.0;100;5.43;SI;SI;SI
20.64;77.07;48.0;7.2;5.11;1.0;Mid stage;79;42;118;8.14;3.02;100;2.91;SI;SI;SI
29.24;90.79;49.2;2.53;1.1;0.83;Mid stage;92;85;85;575.45;2.94;100;6.98;SI;SI;SI
28.74;61.33;65.68;0.02;4.76;1.17;Mid stage;113;69;115;433.78;1.89;100;5.04;NO;SI;SI
25.24;89.93;63.72;1.45;5.11;1.0;Mid stage;64;53;88;29.42;2.88;100;4.66;NO;SI;SI
31.76;65.38;51.47;8.13;6.99;1.22;Mid stage;93;42;112;4.63;3.62;100;5.52;SI;SI;SI
20.02;92.4;67.74;7.83;7.05;1.16;Mid stage;83;84;95;501.14;1.74;100;3.16;NO;SI;SI
30.6;71.41;25.28;1.02;2.69;1.1;Mid stage;109;41;68;190.13;4.07;100;3.92;SI;SI;SI
19.63;77.88;13.14;2.89;4.01;0.95;Mid stage;99;88;118;645.5;3.59;100;3.96;SI;SI;SI
20.28;60.83;65.46;6.49;4.58;1.17;Mid stage;80;55;127;672.15;3.09;100;2.79;NO;SI;SI
27.75;85.52;27.33;1.01;5.73;1.33;Mid stage;76;108;91;87.63;2.15;100;6.87;SI;SI;SI
19.53;67.48;68.44;2.47;7.9;1.31;Mid stage;100;90;106;503.87;2.32;100;4.54;NO;SI;SI
25.92;92.08;24.99;5.0;4.49;1.41;Mid stage;91;102;94;490.51;3.31;100;6.72;SI;SI;SI
23.88;83.16;28.15;1.06;5.22;0.86;Mid stage;117;62;77;598.36;1.08;100;3.63;SI;SI;SI
28.2;69.93;64.75;1.05;0.02;1.07;Mid stage;115;60;99;498.01;1.99;100;4.83;NO;SI;SI
30.61;69.13;59.13;5.63;6.99;1.41;Mid stage;75;74;99;566.98;3.76;100;5.28;SI;SI;SI
28.78;65.97;17.65;4.94;3.26;1.13;Mid stage;95;106;96;461.69;2.58;100;6.8;SI;SI;SI
29.9;88.07;45.38;1.04;6.16;0.86;Mid stage;117;71;99;73.7;1.71;100;3.87;SI;SI;SI
18.46;75.35;21.15;6.6;4.65;1.02;Mid stage;64;43;52;445.75;1.35;100;2.65;SI;SI;SI
22.34;69.69;16.16;2.72;7.6;1.02;Mid stage;74;45;88;273.92;2.9;100;2.98;SI;SI;NO
25.22;93.35;47.52;5.7;4.79;1.09;Mid stage;64;103;79;346.62;3.95;100;2.95;SI;SI;SI
23.82;88.08;16.53;6.3;7.59;1.25;Mid stage;111;84;46;317.65;1.42;100;5.08;SI;SI;SI
21.24;80.52;39.37;6.08;2.97;0.88;Mid stage;92;82;52;737.63;3.77;100;6.96;SI;SI;SI
22.31;88.09;47.64;0.45;3.16;1.16;Mid stage;63;51;78;346.57;3.89;100;3.39;SI;SI;SI
31.24;64.2;66.47;1.62;6.38;0.87;Mid stage;99;41;52;238.9;2.04;100;4.49;NO;SI;SI
22.12;83.53;65.43;9.55;6.23;0.93;Mid stage;113;64;43;338.18;2.27;100;5.38;NO;SI;SI
22.95;71.35;47.23;1.24;1.01;1.05;Mid stage;67;57;120;41.94;2.47;100;2.06;SI;SI;NO
18.05;84.06;41.16;1.54;0.28;1.19;Mid stage;114;83;128;663.71;1.32;100;6.8;SI;NO;SI
29.83;93.66;49.72;1.65;1.17;1.15;Mid stage;84;52;72;749.42;3.77;100;4.97;SI;SI;SI
20.17;87.31;65.65;0.44;0.21;1.12;Mid stage;119;85;80;122.62;3.61;100;3.69;NO;SI;SI
20.86;79.79;69.48;9.44;3.35;1.1;Mid stage;118;85;43;433.41;2.88;100;4.34;NO;SI;SI
21.57;86.09;13.92;9.81;8.82;1.04;Mid stage;110;103;55;60.44;2.34;100;2.31;SI;SI;SI
30.38;76.39;68.23;1.36;0.33;0.84;Mid stage;93;41;55;608.92;3.85;100;6.6;NO;SI;SI
20.89;69.8;58.59;5.08;4.03;1.22;Mid stage;101;103;111;431.81;2.93;100;5.38;SI;SI;SI
29.17;61.42;16.35;4.33;6.97;1.15;Mid stage;71;40;111;101.01;3.0;100;2.1;SI;SI;SI
29.31;83.7;58.41;1.4;3.35;1.14;Mid stage;78;50;97;44.7;3.32;100;4.89;SI;SI;SI
30.98;64.99;50.43;9.51;2.73;1.31;Mid stage;66;89;66;306.05;1.9;100;5.73;SI;SI;SI
19.62;76.08;64.53;9.51;3.3;1.26;Mid stage;64;79;46;202.01;2.76;100;5.24;NO;SI;SI
21.04;83.34;38.55;8.15;1.08;1.17;Mid stage;83;61;82;384.5;1.51;100;5.34;SI;SI;SI
28.4;91.2;41.19;0.18;5.92;0.81;Mid stage;83;87;130;52.63;1.98;100;4.65;SI;SI;SI
20.74;81.33;60.56;2.91;7.08;1.47;Mid stage;88;52;87;306.84;1.66;100;3.52;NO;SI;SI
22.01;67.62;40.06;2.12;6.27;1.23;Mid stage;66;83;90;299.66;1.31;100;5.62;SI;SI;NO
20.33;76.59;42.53;9.16;2.13;0.83;Mid stage;78;79;60;180.61;3.61;100;4.55;SI;SI;SI
20.42;83.37;26.17;5.15;6.27;0.93;Mid stage;62;86;102;471.88;3.53;100;3.28;SI;SI;SI
24.74;66.84;31.17;1.66;0.4;1.11;Mid stage;114;86;132;557.79;2.42;100;5.98;SI;SI;NO
19.54;85.63;28.68;1.21;8.64;1.38;Mid stage;62;96;122;571.34;3.91;100;6.9;SI;SI;SI
22.5;86.73;14.65;3.07;0.35;0.86;Mid stage;96;105;71;536.38;1.58;100;3.35;SI;SI;SI
23.97;78.29;45.82;1.07;0.74;1.1;Mid stage;111;108;52;138.39;3.11;100;4.26;SI;SI;NO
18.34;90.06;60.87;3.58;8.45;1.02;Mid stage;101;88;132;257.74;2.13;100;4.07;NO;SI;SI
23.44;67.87;56.68;1.0;3.46;1.26;Mid stage;96;80;110;153.31;2.64;100;2.97;SI;SI;NO
19.32;78.82;26.3;6.47;5.4;1.42;Mid stage;91;48;70;61.55;1.51;100;4.98;SI;SI;SI
24.91;91.3;46.01;7.39;2.35;1.2;Mid stage;60;70;92;567.93;2.92;100;2.82;SI;SI;SI
29.56;84.65;40.45;3.85;2.12;1.26;Mid stage;88;59;113;708.45;1.9;100;4.58;SI;SI;SI
